Name,Address,Latitude,Longitude,BeerPrice,HappyHourPrice,HasHappyHour,HappyHourTimes,AvgRating,RatingsCount,OpeningHours,SpecialNotes,URL
Baras Imperium,"Medborgarplatsen 25, 118 72 Stockholm, Sverige",59.31565089999999,18.0705928,59,,Yes,Tue 15:00–17:00; Wed 15:00–17:00; Thu 15:00–17:00; Fri 15:00–17:00,3,2,Mon: 15:00 – 01:00 | Tue: 15:00 – 01:00 | Wed: 15:00 – 03:00 | Thu: 15:00 – 03:00 | Fri: 15:00 – 03:00 | Sat: 15:00 – 03:00,Happy Hour (Tue 15:00–17:00; Wed 15:00–17:00; Thu 15:00–17:00; Fri 15:00–17:00),https://www.google.com/maps/search/?api=1&query=Baras+Imperium+Medborgarplatsen+25%2C+118+72+Stockholm%2C+Sverige
Blecktornskällaren,"Ringvägen 147, 116 61 Stockholm, Sweden",59.30910290000001,18.0824037,60,,No,,0,0,Mon: 09:00 – 00:00 | Tue: 09:00 – 00:00 | Wed: 09:00 – 00:00 | Thu: 09:00 – 00:00 | Fri: 09:00 – 01:00 | Sat: 11:00 – 01:00 | Sun: 11:00 – 00:00,,https://www.google.com/maps/search/?api=1&query=Blecktornsk%C3%A4llaren+Ringv%C3%A4gen+147%2C+116+61+Stockholm%2C+Sweden
Flying Scotsman Inn,"Fleminggatan 28, 112 32 Stockholm, Sweden",59.33397970000001,18.0373014,62,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 15:00 – 23:00 | Tue: 15:00 – 23:00 | Wed: 15:00 – 23:00 | Thu: 15:00 – 23:00 | Fri: 15:00 – 01:00 | Sat: 15:00 – 01:00 | Sun: 15:00 – 22:00,Terrace · Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Flying+Scotsman+Inn+Fleminggatan+28%2C+112+32+Stockholm%2C+Sweden
The Lobby,"Vasagatan 44, 111 20 Stockholm, Sweden",59.333668,18.0568795,62,42,Yes,Mon 11:00–20:00; Tue 11:00–20:00; Wed 11:00–20:00; Thu 11:00–20:00; Fri 11:00–20:00; Sat 11:00–20:00; Sun 11:00–20:00,0,0,Mon: 14:00 – 01:00 | Tue: 14:00 – 01:00 | Wed: 14:00 – 01:00 | Thu: 14:00 – 01:00 | Fri: 12:00 – 01:00 | Sat: 11:00 – 01:00 | Sun: 12:00 – 01:00,Happy Hour (Mon 11:00–20:00; Tue 11:00–20:00; Wed 11:00–20:00; Thu 11:00–20:00; Fri 11:00–20:00; Sat 11:00–20:00; Sun 11:00–20:00),https://www.google.com/maps/search/?api=1&query=The+Lobby+Vasagatan+44%2C+111+20+Stockholm%2C+Sweden
Sofia Common,"Bondegatan 57, 116 34 Stockholm, Sverige",59.3137913,18.0906432,62,,Yes,Sun 16:00–18:00; Wed 16:00–18:00; Mon 16:00–18:00; Thu 16:00–18:00; Tue 16:00–18:00,0,0,Mon: 16:00 – 22:00 | Tue: 16:00 – 22:00 | Wed: 16:00 – 22:00 | Thu: 16:00 – 22:00 | Fri: 16:00 – 23:00 | Sat: 16:00 – 23:00 | Sun: 16:00 – 22:00,Happy Hour (Sun 16:00–18:00; Wed 16:00–18:00; Mon 16:00–18:00; Thu 16:00–18:00; Tue 16:00–18:00) · DJ · Live Music · WiFi · Pets OK,https://www.google.com/maps/search/?api=1&query=Sofia+Common+Bondegatan+57%2C+116+34+Stockholm%2C+Sverige
Pub Anchor,"Sveavägen 90, 113 59 Stockholm, Sweden",59.34126179999999,18.0584989,62,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 13:00 – 03:00 | Tue: 13:00 – 03:00 | Wed: 13:00 – 03:00 | Thu: 13:00 – 03:00 | Fri: 12:00 – 03:00 | Sat: 12:00 – 03:00 | Sun: 13:00 – 03:00,Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Pub+Anchor+Sveav%C3%A4gen+90%2C+113+59+Stockholm%2C+Sweden
Retro Sportbar & Restaurang - Vasastan,"Sveavägen 120, 113 59 Stockholm, Sweden",59.3449544,18.0549467,62,,No,,0,0,Mon: 13:00 – 01:00 | Tue: 13:00 – 01:00 | Wed: 13:00 – 01:00 | Thu: 13:00 – 01:00 | Fri: 13:00 – 01:00 | Sat: 13:00 – 01:00 | Sun: 13:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Retro+Sportbar+%26+Restaurang+-+Vasastan+Sveav%C3%A4gen+120%2C+113+59+Stockholm%2C+Sweden
Taco Bar,"Västerlånggatan 66, 111 29 Stockholm, Sweden",59.3233454,18.071751,62,,No,,0,0,Mon: 11:00 – 21:00 | Tue: 11:00 – 21:00 | Wed: 11:00 – 22:00 | Thu: 11:00 – 22:00 | Fri: 11:00 – 22:00 | Sat: 11:00 – 22:00 | Sun: 11:00 – 21:00,,https://www.google.com/maps/search/?api=1&query=Taco+Bar+V%C3%A4sterl%C3%A5nggatan+66%2C+111+29+Stockholm%2C+Sweden
Restaurang Gandhi,"Hantverkargatan 80, 112 38 Stockholm, Sweden",59.33112019999999,18.031385,63,,No,,0,0,Mon: 11:00 – 22:00 | Tue: 11:00 – 22:00 | Wed: 11:00 – 22:00 | Thu: 11:00 – 22:00 | Fri: 11:00 – 23:00 | Sat: 13:00 – 23:00 | Sun: 13:00 – 22:00,Terrace,https://www.google.com/maps/search/?api=1&query=Restaurang+Gandhi+Hantverkargatan+80%2C+112+38+Stockholm%2C+Sweden
Tiffany's,"Götgatan 27, 116 21 Stockholm, Sweden",59.3171514,18.0719466,64,,No,,0,0,Mon: 16:00 – 00:00 | Tue: 16:00 – 00:00 | Wed: 16:00 – 00:00 | Thu: 16:00 – 00:00 | Fri: 14:00 – 01:00 | Sat: 13:00 – 01:00 | Sun: 14:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Tiffany%27s+G%C3%B6tgatan+27%2C+116+21+Stockholm%2C+Sweden
PONG Norrlandsgatan,"Norrlandsgatan 25, 111 43 Stockholm, Sweden",59.33572599999999,18.070896,72,42,Yes,Mon 15:00–20:00; Tue 15:00–20:00; Wed 15:00–20:00; Thu 15:00–20:00; Fri 15:00–20:00; Sat 15:00–20:00; Sun 15:00–20:00,0,0,Mon: 10:30 – 21:00 | Tue: 10:30 – 21:00 | Wed: 10:30 – 21:00 | Thu: 10:30 – 21:00 | Fri: 10:30 – 22:00 | Sat: 12:00 – 21:00 | Sun: 12:00 – 20:00,Happy Hour (Mon 15:00–20:00; Tue 15:00–20:00; Wed 15:00–20:00; Thu 15:00–20:00; Fri 15:00–20:00; Sat 15:00–20:00; Sun 15:00–20:00),https://www.google.com/maps/search/?api=1&query=PONG+Norrlandsgatan+Norrlandsgatan+25%2C+111+43+Stockholm%2C+Sweden
Resturang Polhem söder,"Ringvägen 153, 116 31 Stockholm, Sweden",59.3095276,18.0838716,64,,No,,0,0,Mon: 15:00 – 00:00 | Tue: 15:00 – 00:00 | Wed: 15:00 – 00:00 | Thu: 15:00 – 00:00 | Fri: 15:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 00:00,,https://www.google.com/maps/search/?api=1&query=Resturang+Polhem+s%C3%B6der+Ringv%C3%A4gen+153%2C+116+31+Stockholm%2C+Sweden
Honey Honey,"Folkungagatan 59, 116 22 Stockholm, Sweden",59.3147182,18.0762502,64,,No,,0,0,Mon: 12:00 – 23:00 | Tue: 12:00 – 01:00 | Wed: 12:00 – 01:00 | Thu: 12:00 – 01:00 | Fri: 12:00 – 01:00 | Sat: 11:00 – 01:00 | Sun: 11:00 – 23:00,Terrace,https://www.google.com/maps/search/?api=1&query=Honey+Honey+Folkungagatan+59%2C+116+22+Stockholm%2C+Sweden
Phil's Sergelstorg,"Malmskillnadsgatan 11, 111 57 Stockholm, Sweden",59.33300000000001,18.0661,65,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 11:00 – 22:00 | Tue: 11:00 – 22:00 | Wed: 11:00 – 22:00 | Thu: 11:00 – 22:00 | Fri: 11:00 – 00:00 | Sat: 12:00 – 23:00 | Sun: 12:00 – 21:00,Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Phil%27s+Sergelstorg+Malmskillnadsgatan+11%2C+111+57+Stockholm%2C+Sweden
Bar Agrikultur,"Skånegatan 79, 116 35 Stockholm, Sweden",59.3128878,18.0833109,65,,No,,0,0,Mon: 17:00 – 23:00 | Tue: 17:00 – 23:00 | Wed: 17:00 – 23:00 | Thu: 17:00 – 23:00 | Fri: 17:00 – 00:00 | Sat: 17:00 – 00:00 | Sun: 17:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Bar+Agrikultur+Sk%C3%A5negatan+79%2C+116+35+Stockholm%2C+Sweden
Wirströms Pub,"Stora Nygatan 13, 111 27 Stockholm, Sweden",59.3248609,18.0683004,65,,No,,0,0,Mon: 15:00 – 01:00 | Tue: 15:00 – 01:00 | Wed: 15:00 – 01:00 | Thu: 15:00 – 01:00 | Fri: 12:00 – 01:00 | Sat: 11:00 – 01:00 | Sun: 12:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Wirstr%C3%B6ms+Pub+Stora+Nygatan+13%2C+111+27+Stockholm%2C+Sweden
CORELLA BAR PIZZERIA ÖSTERMALM,"Valhallavägen 71, 114 27 Stockholm, Sweden",59.346354,18.0697873,65,,No,,0,0,Mon: 11:00 – 21:00 | Tue: 11:00 – 21:00 | Wed: 11:00 – 22:00 | Thu: 11:00 – 22:00 | Fri: 11:00 – 22:00 | Sat: 14:00 – 21:00 | Sun: 14:00 – 19:30,,https://www.google.com/maps/search/?api=1&query=CORELLA+BAR+PIZZERIA+%C3%96STERMALM+Valhallav%C3%A4gen+71%2C+114+27+Stockholm%2C+Sweden
Trattoria Montanari,"Grev Turegatan 56, 114 38 Stockholm, Sweden",59.3395854,18.0790338,65,,No,,0,0,Mon: 17:00 – 00:00 | Tue: 17:00 – 00:00 | Wed: 17:00 – 00:00 | Thu: 17:00 – 00:00 | Fri: 17:00 – 00:00 | Sat: 17:00 – 00:00 | Sun: 17:00 – 00:00,,https://www.google.com/maps/search/?api=1&query=Trattoria+Montanari+Grev+Turegatan+56%2C+114+38+Stockholm%2C+Sweden
Nomad | Swedish Food & Bar,"Upplandsgatan 2, 111 23 Stockholm, Sweden",59.336107,18.0552917,85,,No,,0,0,Mon: 17:00 – 23:00 | Tue: 17:00 – 23:00 | Wed: 17:00 – 23:00 | Thu: 17:00 – 23:00 | Fri: 17:00 – 23:00 | Sat: 17:00 – 23:00 | Sun: 17:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Nomad+%7C+Swedish+Food+%26+Bar+Upplandsgatan+2%2C+111+23+Stockholm%2C+Sweden
Baras Gemenskap,"Sankt Paulsgatan 2, 118 46 Stockholm, Sweden",59.31864700000001,18.0702554,65,55,Yes,Mon 11:30–19:00; Tue 11:30–19:00; Wed 11:30–19:00; Thu 11:30–19:00; Fri 11:30–19:00; Sat 11:30–19:00; Sun 11:30–19:00,0,0,Mon: 11:30 – 01:00 | Tue: 11:30 – 01:00 | Wed: 11:30 – 01:00 | Thu: 11:30 – 01:00 | Fri: 11:30 – 01:00 | Sat: 14:00 – 01:00 | Sun: 14:00 – 01:00,Happy Hour (Mon 11:30–19:00; Tue 11:30–19:00; Wed 11:30–19:00; Thu 11:30–19:00; Fri 11:30–19:00; Sat 11:30–19:00; Sun 11:30–19:00),https://www.google.com/maps/search/?api=1&query=Baras+Gemenskap+Sankt+Paulsgatan+2%2C+118+46+Stockholm%2C+Sweden
Bar Abrovinsch,"Inedalsgatan 15, 112 33 Stockholm, Sweden",59.33543179999999,18.035895,65,,No,,0,0,,,https://www.google.com/maps/search/?api=1&query=Bar+Abrovinsch+Inedalsgatan+15%2C+112+33+Stockholm%2C+Sweden
Al Forno,"Drottninggatan 88 B, 111 36 Stockholm, Sweden",59.33631510000001,18.059081,65,39,Yes,Mon 11:00–18:00; Tue 11:00–18:00; Wed 11:00–18:00; Thu 11:00–18:00; Fri 11:00–18:00; Sat 11:00–18:00; Sun 11:00–18:00,0,0,Mon: 10:30 – 22:00 | Tue: 10:30 – 22:00 | Wed: 10:30 – 22:00 | Thu: 10:30 – 22:00 | Fri: 10:30 – 22:00 | Sat: 11:00 – 22:00 | Sun: 11:00 – 22:00,Happy Hour (Mon 11:00–18:00; Tue 11:00–18:00; Wed 11:00–18:00; Thu 11:00–18:00; Fri 11:00–18:00; Sat 11:00–18:00; Sun 11:00–18:00),https://www.google.com/maps/search/?api=1&query=Al+Forno+Drottninggatan+88+B%2C+111+36+Stockholm%2C+Sweden
Amici Nostri,"Ringvägen 104, 116 61 Stockholm, Sweden",59.3076331,18.0771376,65,39,Yes,Mon 14:00–17:00; Tue 14:00–17:00; Wed 14:00–17:00; Thu 14:00–17:00; Fri 14:00–17:00; Sat 14:00–17:00; Sun 14:00–17:00; Mon 15:00–17:00; Tue 15:00–17:00; Wed 15:00–17:00; Thu 15:00–17:00; Fri 15:00–17:00,0,0,Mon: 14:00 – 01:00 | Tue: 14:00 – 01:00 | Wed: 14:00 – 01:00 | Thu: 14:00 – 01:00 | Fri: 14:00 – 03:00 | Sat: 14:00 – 03:00 | Sun: 14:00 – 01:00,Happy Hour (Mon 14:00–17:00; Tue 14:00–17:00; Wed 14:00–17:00; Thu 14:00–17:00; Fri 14:00–17:00; Sat 14:00–17:00; Sun 14:00–17:00; Mon 15:00–17:00; Tue 15:00–17:00; Wed 15:00–17:00; Thu 15:00–17:00; Fri 15:00–17:00),https://www.google.com/maps/search/?api=1&query=Amici+Nostri+Ringv%C3%A4gen+104%2C+116+61+Stockholm%2C+Sweden
Taco Bar,"Drottninggatan 88, 111 36 Stockholm, Sweden",59.3360969,18.0593461,65,,No,,0,0,Mon: 11:00 – 22:00 | Tue: 11:00 – 22:00 | Wed: 11:00 – 23:00 | Thu: 11:00 – 23:00 | Fri: 11:00 – 00:00 | Sat: 11:00 – 00:00 | Sun: 11:00 – 22:00,,https://www.google.com/maps/search/?api=1&query=Taco+Bar+Drottninggatan+88%2C+111+36+Stockholm%2C+Sweden
Babel Bazaar,"Långholmsgatan 27, 117 33 Stockholm, Sweden",59.3159389,18.0342011,65,,No,,0,0,Mon: 11:00 – 20:00 | Tue: 11:00 – 20:00 | Wed: 11:00 – 20:00 | Thu: 11:00 – 20:00 | Fri: 11:00 – 20:00 | Sat: 11:30 – 16:00 | Sun: 11:30 – 16:00,,https://www.google.com/maps/search/?api=1&query=Babel+Bazaar+L%C3%A5ngholmsgatan+27%2C+117+33+Stockholm%2C+Sweden
Ölhyttan - Bar & Restaurang,"Vasagatan 7, 111 20 Stockholm, Sweden",59.3319803,18.057622,66,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 11:30 – 23:15 | Tue: 11:30 – 23:15 | Wed: 11:30 – 02:15 | Thu: 11:30 – 02:15 | Fri: 11:30 – 02:15 | Sat: 11:30 – 02:15 | Sun: 11:30 – 23:15,Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=%C3%96lhyttan+-+Bar+%26+Restaurang+Vasagatan+7%2C+111+20+Stockholm%2C+Sweden
Laughing Duck,"Vasagatan 7, 111 20 Stockholm, Sweden",59.332047,18.057473,66,46,Yes,Mon 11:00–19:00; Tue 11:00–19:00; Wed 11:00–19:00; Thu 11:00–19:00; Fri 11:00–19:00; Sat 11:00–19:00; Sun 11:00–19:00,0,0,Mon: 15:00 – 03:15 | Tue: 15:00 – 03:15 | Wed: 15:00 – 03:15 | Thu: 15:00 – 03:15 | Fri: 13:00 – 03:15 | Sat: 13:00 – 03:15 | Sun: 13:00 – 03:15,Happy Hour (Mon 11:00–19:00; Tue 11:00–19:00; Wed 11:00–19:00; Thu 11:00–19:00; Fri 11:00–19:00; Sat 11:00–19:00; Sun 11:00–19:00),https://www.google.com/maps/search/?api=1&query=Laughing+Duck+Vasagatan+7%2C+111+20+Stockholm%2C+Sweden
PONG Nybrogatan,"Nybrogatan 18, 114 39 Stockholm, Sweden",59.3350243,18.077829,66,,No,,0,0,Mon: 10:30 – 22:00 | Tue: 10:30 – 22:00 | Wed: 10:30 – 22:00 | Thu: 10:30 – 22:00 | Fri: 10:30 – 23:00 | Sat: 11:00 – 23:00 | Sun: 12:00 – 22:00,,https://www.google.com/maps/search/?api=1&query=PONG+Nybrogatan+Nybrogatan+18%2C+114+39+Stockholm%2C+Sweden
Kontoret Bar & Matsal,"Bältgatan 2, 114 59 Stockholm, Sweden",59.339669,18.0887295,67,,No,,0,0,Mon: 11:00 – 23:00 | Tue: 11:00 – 23:00 | Wed: 11:00 – 23:00 | Thu: 11:00 – 23:00 | Fri: 11:00 – 23:00 | Sat: 12:00 – 23:00 | Sun: 12:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Kontoret+Bar+%26+Matsal+B%C3%A4ltgatan+2%2C+114+59+Stockholm%2C+Sweden
Restaurang Stuket,"Swedenborgsgatan 43, 118 27 Stockholm, Sweden",59.312803,18.06576,68,39,Yes,Mon 11:00–19:00; Tue 11:00–19:00; Wed 11:00–19:00; Thu 11:00–19:00; Fri 11:00–19:00; Sat 11:00–19:00; Sun 11:00–19:00,0,0,Mon: 10:00 – 21:00 | Tue: 10:00 – 22:00 | Wed: 10:00 – 22:00 | Thu: 10:00 – 22:00 | Fri: 10:00 – 23:00 | Sat: 12:00 – 23:00 | Sun: 12:00 – 21:00,Happy Hour (Mon 11:00–19:00; Tue 11:00–19:00; Wed 11:00–19:00; Thu 11:00–19:00; Fri 11:00–19:00; Sat 11:00–19:00; Sun 11:00–19:00),https://www.google.com/maps/search/?api=1&query=Restaurang+Stuket+Swedenborgsgatan+43%2C+118+27+Stockholm%2C+Sweden
Söderhallen Biljard AB,"Hornsgatan 61, 118 49 Stockholm, Sweden",59.31775349999999,18.0543847,68,,No,,0,0,Mon: 12:00 – 03:00 | Tue: 12:00 – 03:00 | Wed: 12:00 – 03:00 | Thu: 12:00 – 03:00 | Fri: 12:00 – 03:00 | Sat: 12:00 – 03:00 | Sun: 12:00 – 03:00,Pool Table,https://www.google.com/maps/search/?api=1&query=S%C3%B6derhallen+Biljard+AB+Hornsgatan+61%2C+118+49+Stockholm%2C+Sweden
Piren,"Kristinebergs Strand 2, 112 52 Stockholm, Sweden",59.33840490000001,18.0014488,68,,Yes,Sun 17:00–18:00; Sat 17:00–18:00; Wed 17:00–18:00; Thu 17:00–18:00; Mon 17:00–18:00; Fri 17:00–18:00; Tue 17:00–18:00,0,0,Mon: 11:00 – 22:00 | Tue: 11:00 – 22:00 | Wed: 11:00 – 23:00 | Thu: 11:00 – 23:00 | Fri: 12:00 – 23:00 | Sat: 12:00 – 23:00 | Sun: 12:00 – 22:00,Terrace · Happy Hour (Sun 17:00–18:00; Sat 17:00–18:00; Wed 17:00–18:00; Thu 17:00–18:00; Mon 17:00–18:00; Fri 17:00–18:00; Tue 17:00–18:00),https://www.google.com/maps/search/?api=1&query=Piren+Kristinebergs+Strand+2%2C+112+52+Stockholm%2C+Sweden
Parken söder,"Fatbursgatan 1, 118 28 Stockholm, Sweden",59.3144761,18.0664738,68,,Yes,Tue 16:00–18:00; Wed 16:00–18:00; Thu 16:00–18:00; Fri 16:00–18:00,0,0,Mon: 15:00 – 23:00 | Tue: 15:00 – 01:00 | Wed: 15:00 – 01:00 | Thu: 15:00 – 01:00 | Fri: 14:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 22:00,Terrace · Happy Hour (Tue 16:00–18:00; Wed 16:00–18:00; Thu 16:00–18:00; Fri 16:00–18:00),https://www.google.com/maps/search/?api=1&query=Parken+s%C3%B6der+Fatbursgatan+1%2C+118+28+Stockholm%2C+Sweden
Old Beefeater Inn,"Götgatan 11, 116 46 Stockholm, Sweden",59.318575,18.0712632,68,,Yes,Mon 12:00–17:00; Tue 12:00–17:00; Wed 12:00–17:00; Thu 12:00–17:00; Fri 12:00–17:00,0,0,Mon: 14:00 – 00:00 | Tue: 14:00 – 01:00 | Wed: 14:00 – 01:00 | Thu: 14:00 – 01:00 | Fri: 12:00 – 03:00 | Sat: 12:00 – 03:00 | Sun: 12:00 – 00:00,Happy Hour (Mon 12:00–17:00; Tue 12:00–17:00; Wed 12:00–17:00; Thu 12:00–17:00; Fri 12:00–17:00),https://www.google.com/maps/search/?api=1&query=Old+Beefeater+Inn+G%C3%B6tgatan+11%2C+116+46+Stockholm%2C+Sweden
Vita Aperitivo,"Fleminggatan 91, 112 45 Stockholm, Sweden",59.3346169,18.0303952,68,,No,,0,0,Tue: 16:00 – 22:00 | Wed: 16:00 – 22:00 | Thu: 16:00 – 22:00 | Fri: 16:00 – 23:00 | Sat: 14:00 – 23:00,Terrace,https://www.google.com/maps/search/?api=1&query=Vita+Aperitivo+Fleminggatan+91%2C+112+45+Stockholm%2C+Sweden
Meno Male Östermalm,"Sibyllegatan 47, 114 42 Stockholm, Sweden",59.33796259999999,18.0811957,68,,No,,0,0,Mon: 11:00 – 21:00 | Tue: 11:00 – 21:00 | Wed: 11:00 – 22:00 | Thu: 11:00 – 22:00 | Fri: 11:00 – 22:00 | Sat: 12:00 – 22:00 | Sun: 12:00 – 21:00,,https://www.google.com/maps/search/?api=1&query=Meno+Male+%C3%96stermalm+Sibyllegatan+47%2C+114+42+Stockholm%2C+Sweden
Elefantpojken,"Ringvägen 151, 116 31 Stockholm, Sweden",59.30941790000001,18.0836581,68,,No,,0,0,Mon: 16:00 – 23:00 | Tue: 16:00 – 23:00 | Wed: 16:00 – 23:00 | Thu: 16:00 – 23:00 | Fri: 16:00 – 01:00 | Sat: 15:00 – 01:00 | Sun: 15:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Elefantpojken+Ringv%C3%A4gen+151%2C+116+31+Stockholm%2C+Sweden
Restaurang Pellegrini,"Fleminggatan 95, 112 45 Stockholm, Sweden",59.3346946,18.0299525,69,,No,,0,0,Mon: 10:00 – 22:00 | Tue: 10:00 – 22:00 | Wed: 10:00 – 22:00 | Thu: 10:00 – 22:00 | Fri: 10:00 – 23:00 | Sat: 11:00 – 23:00 | Sun: 11:00 – 22:00,Terrace,https://www.google.com/maps/search/?api=1&query=Restaurang+Pellegrini+Fleminggatan+95%2C+112+45+Stockholm%2C+Sweden
Taco Bar,"Mäster Samuelsgatan 44, 111 57 Stockholm, Sweden",59.3332582,18.0633571,74,,Yes,Mon 11:00–19:00; Tue 11:00–19:00; Wed 11:00–19:00; Thu 11:00–19:00; Fri 11:00–19:00,0,0,Mon: 10:30 – 22:00 | Tue: 10:30 – 22:30 | Wed: 10:30 – 23:00 | Thu: 10:30 – 23:00 | Fri: 10:30 – 00:00 | Sat: 10:30 – 00:00 | Sun: 10:30 – 23:00,Happy Hour (Mon 11:00–19:00; Tue 11:00–19:00; Wed 11:00–19:00; Thu 11:00–19:00; Fri 11:00–19:00),https://www.google.com/maps/search/?api=1&query=Taco+Bar+M%C3%A4ster+Samuelsgatan+44%2C+111+57+Stockholm%2C+Sweden
Skvallerhörnan,"Upplandsgatan 64, 113 26 Stockholm, Sweden",59.3445991,18.0468498,69,,No,,0,0,Mon: 16:00 – 23:00 | Tue: 16:00 – 23:00 | Wed: 16:00 – 23:00 | Thu: 16:00 – 23:00 | Fri: 16:00 – 23:00 | Sat: 16:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Skvallerh%C3%B6rnan+Upplandsgatan+64%2C+113+26+Stockholm%2C+Sweden
Hallen Södermalm,"Götgatan 85A, 116 62 Stockholm, Sweden",59.3098451,18.0758102,69,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 13:00 – 01:00 | Tue: 13:00 – 01:00 | Wed: 13:00 – 01:00 | Thu: 13:00 – 01:00 | Fri: 11:00 – 01:00 | Sat: 11:00 – 01:00 | Sun: 11:00 – 01:00,Terrace · Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Hallen+S%C3%B6dermalm+G%C3%B6tgatan+85A%2C+116+62+Stockholm%2C+Sweden
La Fleur Sthlm Café & Bar,"Drottninggatan 85, 111 60 Stockholm, Sweden",59.33848769999999,18.0564901,69,,Yes,Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,,Happy Hour (Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=La+Fleur+Sthlm+Caf%C3%A9+%26+Bar+Drottninggatan+85%2C+111+60+Stockholm%2C+Sweden
Il Ponte,"Franzéngatan 22, 112 16 Stockholm, Sweden",59.3400298,18.0094047,69,,No,,0,0,Mon: 10:00 – 21:30 | Tue: 10:00 – 21:30 | Wed: 10:00 – 21:30 | Thu: 10:00 – 21:30 | Fri: 10:00 – 23:00 | Sat: 12:00 – 23:00 | Sun: 12:00 – 21:30,Terrace,https://www.google.com/maps/search/?api=1&query=Il+Ponte+Franz%C3%A9ngatan+22%2C+112+16+Stockholm%2C+Sweden
Beer n' Play Hornstull,"Hornsgatan 138, 117 28 Stockholm, Sweden",59.3164125,18.0414314,69,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,4.666666666666667,3,Mon: 16:00 – 01:00 | Tue: 16:00 – 01:00 | Wed: 16:00 – 01:00 | Thu: 16:00 – 01:00 | Fri: 15:00 – 01:00 | Sat: 13:00 – 01:00 | Sun: 13:00 – 01:00,Terrace · Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00) · Pets OK · Pool Table,https://www.google.com/maps/search/?api=1&query=Beer+n%27+Play+Hornstull+Hornsgatan+138%2C+117+28+Stockholm%2C+Sweden
Pitcher's,"Mariatorget 1A, 118 48 Stockholm, Sweden",59.3186767,18.0635637,69,,No,,0,0,Mon: 16:00 – 23:00 | Tue: 16:00 – 23:00 | Wed: 16:00 – 01:00 | Thu: 16:00 – 01:00 | Fri: 15:00 – 03:00 | Sat: 12:00 – 03:00 | Sun: 12:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Pitcher%27s+Mariatorget+1A%2C+118+48+Stockholm%2C+Sweden
John Scotts,"Kungsgatan 37, 111 56 Stockholm, Sweden",59.3356518,18.06461,89,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 11:00 – 01:00 | Tue: 11:00 – 01:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 03:00 | Sat: 11:00 – 03:00 | Sun: 12:00 – 22:00,Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=John+Scotts+Kungsgatan+37%2C+111+56+Stockholm%2C+Sweden
